Date-Time-Start; Date-Time-End; Gebäude 255 Pumpe 3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-06-18 10:45:00; 2016-06-18 11:00:00; 7.296000; 4.553000; 14772.449200; 14771.995450; 3
2016-06-18 11:00:00; 2016-06-18 11:15:00; 6.720000; 4.553000; 14772.472000; 14772.009678; 3
2016-06-18 11:15:00; 2016-06-18 11:30:00; 6.784000; 4.553000; 14772.493000; 14772.023906; 3
2016-06-18 11:30:00; 2016-06-18 11:45:00; 6.720000; 4.553000; 14772.514200; 14772.038134; 3
2016-06-18 11:45:00; 2016-06-18 12:00:00; 5.120000; 4.553000; 14772.535200; 14772.052362; 3
2016-06-18 12:00:00; 2016-06-18 12:15:00; 3.904000; 4.553000; 14772.551200; 14772.066591; 3
2016-06-18 12:15:00; 2016-06-18 12:30:00; 3.520000; 4.553000; 14772.563400; 14772.080819; 3
2016-06-18 12:30:00; 2016-06-18 12:45:00; 3.776000; 4.553000; 14772.574400; 14772.095047; 3
2016-06-18 12:45:00; 2016-06-18 13:00:00; 3.968000; 4.553000; 14772.586200; 14772.109275; 3
2016-06-18 13:00:00; 2016-06-18 13:15:00; 3.968000; 4.553000; 14772.598600; 14772.123503; 3
2016-06-18 13:15:00; 2016-06-18 13:30:00; 4.096000; 4.553000; 14772.611000; 14772.137731; 3
2016-06-18 13:30:00; 2016-06-18 13:45:00; 3.840000; 4.553000; 14772.623800; 14772.151959; 3
2016-06-18 13:45:00; 2016-06-18 14:00:00; 4.288000; 4.553000; 14772.635800; 14772.166187; 3
2016-06-18 14:00:00; 2016-06-18 14:15:00; 4.608000; 4.553000; 14772.649200; 14772.180416; 3
2016-06-18 14:15:00; 2016-06-18 14:30:00; 4.160000; 4.553000; 14772.663600; 14772.194644; 3
2016-06-18 14:30:00; 2016-06-18 14:45:00; 4.544000; 4.553000; 14772.676600; 14772.208872; 3
2016-06-18 14:45:00; 2016-06-18 15:00:00; 4.352000; 4.553000; 14772.690800; 14772.223100; 3
2016-06-18 15:00:00; 2016-06-18 15:15:00; 4.480000; 4.553000; 14772.704400; 14772.237328; 3
2016-06-18 15:15:00; 2016-06-18 15:30:00; 4.672000; 4.553000; 14772.718400; 14772.251556; 3
2016-06-18 15:30:00; 2016-06-18 15:45:00; 4.416000; 4.553000; 14772.733000; 14772.265784; 3
2016-06-18 15:45:00; 2016-06-18 16:00:00; 4.800000; 4.553000; 14772.746800; 14772.280012; 3
2016-06-18 16:00:00; 2016-06-18 16:15:00; 4.416000; 4.553000; 14772.761800; 14772.294241; 3
2016-06-18 16:15:00; 2016-06-18 16:30:00; 4.544000; 4.553000; 14772.775600; 14772.308469; 3
2016-06-18 16:30:00; 2016-06-18 16:45:00; 4.416000; 4.553000; 14772.789800; 14772.322697; 3
2016-06-18 16:45:00; 2016-06-18 17:00:00; 4.288000; 4.553000; 14772.803600; 14772.336925; 3
2016-06-18 17:00:00; 2016-06-18 17:15:00; 4.608000; 4.553000; 14772.817000; 14772.351153; 3
2016-06-18 17:15:00; 2016-06-18 17:30:00; 4.608000; 4.553000; 14772.831400; 14772.365381; 3
2016-06-18 17:30:00; 2016-06-18 17:45:00; 4.608000; 4.553000; 14772.845800; 14772.379609; 3
2016-06-18 17:45:00; 2016-06-18 18:00:00; 4.544000; 4.553000; 14772.860200; 14772.393837; 3
2016-06-18 18:00:00; 2016-06-18 18:15:00; 4.096000; 4.553000; 14772.874400; 14772.408066; 3
2016-06-18 18:15:00; 2016-06-18 18:30:00; 4.544000; 4.553000; 14772.887200; 14772.422294; 3
2016-06-18 18:30:00; 2016-06-18 18:45:00; 4.160000; 4.553000; 14772.901400; 14772.436522; 3
2016-06-18 18:45:00; 2016-06-18 19:00:00; 4.288000; 4.553000; 14772.914400; 14772.450750; 3
2016-06-18 19:00:00; 2016-06-18 19:15:00; 4.288000; 4.553000; 14772.927800; 14772.464978; 3
2016-06-18 19:15:00; 2016-06-18 19:30:00; 7.616000; 4.553000; 14772.941200; 14772.479206; 3
2016-06-18 19:30:00; 2016-06-18 19:45:00; 6.912000; 4.553000; 14772.965000; 14772.493434; 3
2016-06-18 19:45:00; 2016-06-18 20:00:00; 6.784000; 4.553000; 14772.986600; 14772.507662; 3
2016-06-18 20:00:00; 2016-06-18 20:15:00; 6.784000; 4.553000; 14773.007800; 14772.521891; 3
2016-06-18 20:15:00; 2016-06-18 20:30:00; 6.656000; 4.553000; 14773.029000; 14772.536119; 3
2016-06-18 20:30:00; 2016-06-18 20:45:00; 6.592000; 4.553000; 14773.049800; 14772.550347; 3
2016-06-18 20:45:00; 2016-06-18 21:00:00; 6.720000; 4.553000; 14773.070400; 14772.564575; 3
2016-06-18 21:00:00; 2016-06-18 21:15:00; 6.400000; 4.553000; 14773.091400; 14772.578803; 3
2016-06-18 21:15:00; 2016-06-18 21:30:00; 6.720000; 4.553000; 14773.111400; 14772.593031; 3
2016-06-18 21:30:00; 2016-06-18 21:45:00; 6.592000; 4.553000; 14773.132400; 14772.607259; 3
2016-06-18 21:45:00; 2016-06-18 22:00:00; 6.656000; 4.553000; 14773.153000; 14772.621487; 3
2016-06-18 22:00:00; 2016-06-18 22:15:00; 6.592000; 4.553000; 14773.173800; 14772.635716; 3
2016-06-18 22:15:00; 2016-06-18 22:30:00; 6.400000; 4.553000; 14773.194400; 14772.649944; 3
2016-06-18 22:30:00; 2016-06-18 22:45:00; 6.656000; 4.553000; 14773.214400; 14772.664172; 3
2016-06-18 22:45:00; 2016-06-18 23:00:00; 6.336000; 4.553000; 14773.235200; 14772.678400; 3
2016-06-18 23:00:00; 2016-06-18 23:15:00; 6.464000; 4.553000; 14773.255000; 14772.692628; 3
2016-06-18 23:15:00; 2016-06-18 23:30:00; 3.648000; 4.553000; 14773.275200; 14772.706856; 3
2016-06-18 23:30:00; 2016-06-18 23:45:00; 0.000000; 4.553000; 14773.286600; 14772.721084; 3
2016-06-18 23:45:00; 2016-06-19 00:00:00; 0.000000; 4.553000; 14773.286600; 14772.735312; 3
2016-06-19 00:00:00; 2016-06-19 00:15:00; 0.000000; 4.553000; 14773.286600; 14772.749540; 3
2016-06-19 00:15:00; 2016-06-19 00:30:00; 0.000000; 4.553000; 14773.286600; 14772.763769; 3
2016-06-19 00:30:00; 2016-06-19 00:45:00; 0.000000; 4.553000; 14773.286600; 14772.777997; 3
2016-06-19 00:45:00; 2016-06-19 01:00:00; 0.000000; 4.553000; 14773.286600; 14772.792225; 3
2016-06-19 01:00:00; 2016-06-19 01:15:00; 0.000000; 4.553000; 14773.286600; 14772.806453; 3
2016-06-19 01:15:00; 2016-06-19 01:30:00; 0.000000; 4.553000; 14773.286600; 14772.820681; 3
2016-06-19 01:30:00; 2016-06-19 01:45:00; 0.000000; 4.553000; 14773.286600; 14772.834909; 3
2016-06-19 01:45:00; 2016-06-19 02:00:00; 0.000000; 4.553000; 14773.286600; 14772.849137; 3
2016-06-19 02:00:00; 2016-06-19 02:15:00; 0.000000; 4.553000; 14773.286600; 14772.863365; 3
2016-06-19 02:15:00; 2016-06-19 02:30:00; 0.000000; 4.553000; 14773.286600; 14772.877594; 3
2016-06-19 02:30:00; 2016-06-19 02:45:00; 0.000000; 4.553000; 14773.286600; 14772.891822; 3
2016-06-19 02:45:00; 2016-06-19 03:00:00; 0.000000; 4.553000; 14773.286600; 14772.906050; 3
2016-06-19 03:00:00; 2016-06-19 03:15:00; 0.000000; 4.553000; 14773.286600; 14772.920278; 3
2016-06-19 03:15:00; 2016-06-19 03:30:00; 0.000000; 4.553000; 14773.286600; 14772.934506; 3
2016-06-19 03:30:00; 2016-06-19 03:45:00; 0.000000; 4.553000; 14773.286600; 14772.948734; 3
2016-06-19 03:45:00; 2016-06-19 04:00:00; 0.000000; 4.553000; 14773.286600; 14772.962962; 3
2016-06-19 04:00:00; 2016-06-19 04:15:00; 0.000000; 4.553000; 14773.286600; 14772.977190; 3
2016-06-19 04:15:00; 2016-06-19 04:30:00; 0.000000; 4.553000; 14773.286600; 14772.991419; 3
2016-06-19 04:30:00; 2016-06-19 04:45:00; 0.000000; 4.553000; 14773.286600; 14773.005647; 3
2016-06-19 04:45:00; 2016-06-19 05:00:00; 0.000000; 4.553000; 14773.286600; 14773.019875; 3
2016-06-19 05:00:00; 2016-06-19 05:15:00; 0.000000; 4.553000; 14773.286600; 14773.034103; 3
2016-06-19 05:15:00; 2016-06-19 05:30:00; 0.000000; 4.553000; 14773.286600; 14773.048331; 3
2016-06-19 05:30:00; 2016-06-19 05:45:00; 0.000000; 4.553000; 14773.286600; 14773.062559; 3
2016-06-19 05:45:00; 2016-06-19 06:00:00; 0.000000; 4.553000; 14773.286600; 14773.076787; 3
2016-06-19 06:00:00; 2016-06-19 06:15:00; 0.000000; 4.553000; 14773.286600; 14773.091015; 3
2016-06-19 06:15:00; 2016-06-19 06:30:00; 0.000000; 4.553000; 14773.286600; 14773.105244; 3
2016-06-19 06:30:00; 2016-06-19 06:45:00; 0.000000; 4.553000; 14773.286600; 14773.119472; 3
2016-06-19 06:45:00; 2016-06-19 07:00:00; 0.000000; 4.553000; 14773.286600; 14773.133700; 3
2016-06-19 07:00:00; 2016-06-19 07:15:00; 0.000000; 4.553000; 14773.286600; 14773.147928; 3
2016-06-19 07:15:00; 2016-06-19 07:30:00; 0.000000; 4.553000; 14773.286600; 14773.162156; 3
2016-06-19 07:30:00; 2016-06-19 07:45:00; 0.000000; 4.553000; 14773.286600; 14773.176384; 3
2016-06-19 07:45:00; 2016-06-19 08:00:00; 0.000000; 4.553000; 14773.286600; 14773.190612; 3
2016-06-19 08:00:00; 2016-06-19 08:15:00; 0.000000; 4.553000; 14773.286600; 14773.204840; 3
2016-06-19 08:15:00; 2016-06-19 08:30:00; 0.000000; 4.553000; 14773.286600; 14773.219069; 3
2016-06-19 08:30:00; 2016-06-19 08:45:00; 0.000000; 4.553000; 14773.286600; 14773.233297; 3
2016-06-19 08:45:00; 2016-06-19 09:00:00; 0.000000; 4.553000; 14773.286600; 14773.247525; 3
2016-06-19 09:00:00; 2016-06-19 09:15:00; 0.000000; 4.553000; 14773.286600; 14773.261753; 3
2016-06-19 09:15:00; 2016-06-19 09:30:00; 0.000000; 4.553000; 14773.286600; 14773.275981; 3
2016-06-19 09:30:00; 2016-06-19 09:45:00; 0.000000; 4.553000; 14773.286600; 14773.290209; 3
2016-06-19 09:45:00; 2016-06-19 10:00:00; 0.000000; 4.553000; 14773.286600; 14773.304437; 3
2016-06-19 10:00:00; 2016-06-19 10:15:00; 0.000000; 4.553000; 14773.286600; 14773.318665; 3
2016-06-19 10:15:00; 2016-06-19 10:30:00; 0.000000; 4.553000; 14773.286600; 14773.332894; 3
2016-06-19 10:30:00; 2016-06-19 10:45:00; 0.000000; 4.553000; 14773.286600; 14773.347122; 3
2016-06-19 10:45:00; 2016-06-19 11:00:00; 0.000000; 4.553000; 14773.286600; 14773.361350; 3
2016-06-19 11:00:00; 2016-06-19 11:15:00; 0.000000; 4.553000; 14773.286600; 14773.375578; 3
2016-06-19 11:15:00; 2016-06-19 11:30:00; 0.000000; 4.553000; 14773.286600; 14773.389806; 3
2016-06-19 11:30:00; 2016-06-19 11:45:00; 0.000000; 4.553000; 14773.286600; 14773.404034; 3
2016-06-19 11:45:00; 2016-06-19 12:00:00; 0.000000; 4.553000; 14773.286600; 14773.418262; 3
2016-06-19 12:00:00; 2016-06-19 12:15:00; 0.000000; 4.553000; 14773.286600; 14773.432490; 3
2016-06-19 12:15:00; 2016-06-19 12:30:00; 0.000000; 4.553000; 14773.286600; 14773.446719; 3
2016-06-19 12:30:00; 2016-06-19 12:45:00; 0.000000; 4.553000; 14773.286600; 14773.460947; 3
2016-06-19 12:45:00; 2016-06-19 13:00:00; 0.000000; 4.553000; 14773.286600; 14773.475175; 3
2016-06-19 13:00:00; 2016-06-19 13:15:00; 0.000000; 4.553000; 14773.286600; 14773.489403; 3
2016-06-19 13:15:00; 2016-06-19 13:30:00; 0.000000; 4.553000; 14773.286600; 14773.503631; 3
2016-06-19 13:30:00; 2016-06-19 13:45:00; 0.000000; 4.553000; 14773.286600; 14773.517859; 3
2016-06-19 13:45:00; 2016-06-19 14:00:00; 0.000000; 4.553000; 14773.286600; 14773.532087; 3
2016-06-19 14:00:00; 2016-06-19 14:15:00; 0.000000; 4.553000; 14773.286600; 14773.546315; 3
2016-06-19 14:15:00; 2016-06-19 14:30:00; 0.000000; 4.553000; 14773.286600; 14773.560544; 3
2016-06-19 14:30:00; 2016-06-19 14:45:00; 0.000000; 4.553000; 14773.286600; 14773.574772; 3
2016-06-19 14:45:00; 2016-06-19 15:00:00; 0.000000; 4.553000; 14773.286600; 14773.589000; 3
2016-06-19 15:00:00; 2016-06-19 15:15:00; 0.000000; 4.553000; 14773.286600; 14773.603228; 3
2016-06-19 15:15:00; 2016-06-19 15:30:00; 0.000000; 4.553000; 14773.286600; 14773.617456; 3
2016-06-19 15:30:00; 2016-06-19 15:45:00; 0.000000; 4.553000; 14773.286600; 14773.631684; 3
2016-06-19 15:45:00; 2016-06-19 16:00:00; 0.000000; 4.553000; 14773.286600; 14773.645912; 3
2016-06-19 16:00:00; 2016-06-19 16:15:00; 0.000000; 4.553000; 14773.286600; 14773.660140; 3
2016-06-19 16:15:00; 2016-06-19 16:30:00; 0.000000; 4.553000; 14773.286600; 14773.674369; 3
2016-06-19 16:30:00; 2016-06-19 16:45:00; 0.000000; 4.553000; 14773.286600; 14773.688597; 3
2016-06-19 16:45:00; 2016-06-19 17:00:00; 0.000000; 4.553000; 14773.286600; 14773.702825; 3
2016-06-19 17:00:00; 2016-06-19 17:15:00; 0.000000; 4.553000; 14773.286600; 14773.717053; 3
2016-06-19 17:15:00; 2016-06-19 17:30:00; 0.000000; 4.553000; 14773.286600; 14773.731281; 3
2016-06-19 17:30:00; 2016-06-19 17:45:00; 0.000000; 4.553000; 14773.286600; 14773.745509; 3
2016-06-19 17:45:00; 2016-06-19 18:00:00; 0.000000; 4.553000; 14773.286600; 14773.759737; 3
2016-06-19 18:00:00; 2016-06-19 18:15:00; 0.000000; 4.553000; 14773.286600; 14773.773965; 3
2016-06-19 18:15:00; 2016-06-19 18:30:00; 0.000000; 4.553000; 14773.286600; 14773.788194; 3
2016-06-19 18:30:00; 2016-06-19 18:45:00; 0.000000; 4.553000; 14773.286600; 14773.802422; 3
2016-06-19 18:45:00; 2016-06-19 19:00:00; 0.000000; 4.553000; 14773.286600; 14773.816650; 3
2016-06-19 19:00:00; 2016-06-19 19:15:00; 0.000000; 4.553000; 14773.286600; 14773.830878; 3
2016-06-19 19:15:00; 2016-06-19 19:30:00; 0.000000; 4.553000; 14773.286600; 14773.845106; 3
2016-06-19 19:30:00; 2016-06-19 19:45:00; 0.000000; 4.553000; 14773.286600; 14773.859334; 3
2016-06-19 19:45:00; 2016-06-19 20:00:00; 0.000000; 4.553000; 14773.286600; 14773.873562; 3
2016-06-19 20:00:00; 2016-06-19 20:15:00; 0.000000; 4.553000; 14773.286600; 14773.887790; 3
2016-06-19 20:15:00; 2016-06-19 20:30:00; 0.000000; 4.553000; 14773.286600; 14773.902019; 3
2016-06-19 20:30:00; 2016-06-19 20:45:00; 0.000000; 4.553000; 14773.286600; 14773.916247; 3
2016-06-19 20:45:00; 2016-06-19 21:00:00; 0.000000; 4.553000; 14773.286600; 14773.930475; 3
2016-06-19 21:00:00; 2016-06-19 21:15:00; 0.000000; 4.553000; 14773.286600; 14773.944703; 3
2016-06-19 21:15:00; 2016-06-19 21:30:00; 0.000000; 4.553000; 14773.286600; 14773.958931; 3
2016-06-19 21:30:00; 2016-06-19 21:45:00; 0.000000; 4.553000; 14773.286600; 14773.973159; 3
2016-06-19 21:45:00; 2016-06-19 22:00:00; 0.000000; 4.553000; 14773.286600; 14773.987387; 3
2016-06-19 22:00:00; 2016-06-19 22:15:00; 0.000000; 4.553000; 14773.286600; 14774.001615; 3
2016-06-19 22:15:00; 2016-06-19 22:30:00; 0.000000; 4.553000; 14773.286600; 14774.015844; 3
2016-06-19 22:30:00; 2016-06-19 22:45:00; 0.000000; 4.553000; 14773.286600; 14774.030072; 3
2016-06-19 22:45:00; 2016-06-19 23:00:00; 0.000000; 4.553000; 14773.286600; 14774.044300; 3
2016-06-19 23:00:00; 2016-06-19 23:15:00; 0.000000; 4.553000; 14773.286600; 14774.058528; 3
2016-06-19 23:15:00; 2016-06-19 23:30:00; 0.000000; 4.553000; 14773.286600; 14774.072756; 3
2016-06-19 23:30:00; 2016-06-19 23:45:00; 0.000000; 4.553000; 14773.286600; 14774.086984; 3
2016-06-19 23:45:00; 2016-06-20 00:00:00; 0.000000; 4.553000; 14773.286600; 14774.101212; 3
2016-06-20 00:00:00; 2016-06-20 00:15:00; 0.000000; 4.553000; 14773.286600; 14774.115440; 3
2016-06-20 00:15:00; 2016-06-20 00:30:00; 0.000000; 4.553000; 14773.286600; 14774.129669; 3
2016-06-20 00:30:00; 2016-06-20 00:45:00; 0.000000; 4.553000; 14773.286600; 14774.143897; 3
2016-06-20 00:45:00; 2016-06-20 01:00:00; 0.000000; 4.553000; 14773.286600; 14774.158125; 3
2016-06-20 01:00:00; 2016-06-20 01:15:00; 0.000000; 4.553000; 14773.286600; 14774.172353; 3
2016-06-20 01:15:00; 2016-06-20 01:30:00; 0.000000; 4.553000; 14773.286600; 14774.186581; 3
2016-06-20 01:30:00; 2016-06-20 01:45:00; 0.000000; 4.553000; 14773.286600; 14774.200809; 3
2016-06-20 01:45:00; 2016-06-20 02:00:00; 0.000000; 4.553000; 14773.286600; 14774.215037; 3
2016-06-20 02:00:00; 2016-06-20 02:15:00; 0.000000; 4.553000; 14773.286600; 14774.229265; 3
2016-06-20 02:15:00; 2016-06-20 02:30:00; 0.000000; 4.553000; 14773.286600; 14774.243494; 3
2016-06-20 02:30:00; 2016-06-20 02:45:00; 0.000000; 4.553000; 14773.286600; 14774.257722; 3
2016-06-20 02:45:00; 2016-06-20 03:00:00; 0.000000; 4.553000; 14773.286600; 14774.271950; 3
2016-06-20 03:00:00; 2016-06-20 03:15:00; 0.000000; 4.553000; 14773.286600; 14774.286178; 3
2016-06-20 03:15:00; 2016-06-20 03:30:00; 0.000000; 4.553000; 14773.286600; 14774.300406; 3
2016-06-20 03:30:00; 2016-06-20 03:45:00; 0.000000; 4.553000; 14773.286600; 14774.314634; 3
2016-06-20 03:45:00; 2016-06-20 04:00:00; 0.000000; 4.553000; 14773.286600; 14774.328862; 3
2016-06-20 04:00:00; 2016-06-20 04:15:00; 0.000000; 4.553000; 14773.286600; 14774.343090; 3
2016-06-20 04:15:00; 2016-06-20 04:30:00; 0.000000; 4.553000; 14773.286600; 14774.357319; 3
2016-06-20 04:30:00; 2016-06-20 04:45:00; 0.000000; 4.553000; 14773.286600; 14774.371547; 3
2016-06-20 04:45:00; 2016-06-20 05:00:00; 0.000000; 4.553000; 14773.286600; 14774.385775; 3
2016-06-20 05:00:00; 2016-06-20 05:15:00; 0.000000; 4.553000; 14773.286600; 14774.400003; 3
2016-06-20 05:15:00; 2016-06-20 05:30:00; 0.000000; 4.553000; 14773.286600; 14774.414231; 3
2016-06-20 05:30:00; 2016-06-20 05:45:00; 0.000000; 4.553000; 14773.286600; 14774.428459; 3
2016-06-20 05:45:00; 2016-06-20 06:00:00; 0.000000; 4.553000; 14773.286600; 14774.442687; 3
2016-06-20 06:00:00; 2016-06-20 06:15:00; 0.000000; 4.553000; 14773.286600; 14774.456915; 3
2016-06-20 06:15:00; 2016-06-20 06:30:00; 0.000000; 4.553000; 14773.286600; 14774.471144; 3
2016-06-20 06:30:00; 2016-06-20 06:45:00; 0.000000; 4.553000; 14773.286600; 14774.485372; 3
2016-06-20 06:45:00; 2016-06-20 07:00:00; 0.000000; 4.553000; 14773.286600; 14774.499600; 3
2016-06-20 07:00:00; 2016-06-20 07:15:00; 0.000000; 4.553000; 14773.286600; 14774.513828; 3
2016-06-20 07:15:00; 2016-06-20 07:30:00; 0.000000; 4.553000; 14773.286600; 14774.528056; 3
2016-06-20 07:30:00; 2016-06-20 07:45:00; 0.000000; 4.553000; 14773.286600; 14774.542284; 3
2016-06-20 07:45:00; 2016-06-20 08:00:00; 0.000000; 4.553000; 14773.286600; 14774.556512; 3
2016-06-20 08:00:00; 2016-06-20 08:15:00; 0.000000; 4.553000; 14773.286600; 14774.570740; 3
2016-06-20 08:15:00; 2016-06-20 08:30:00; 0.000000; 4.553000; 14773.286600; 14774.584968; 3
2016-06-20 08:30:00; 2016-06-20 08:45:00; 0.000000; 4.553000; 14773.286600; 14774.599197; 3
2016-06-20 08:45:00; 2016-06-20 09:00:00; 0.000000; 4.553000; 14773.286600; 14774.613425; 3
2016-06-20 09:00:00; 2016-06-20 09:15:00; 0.000000; 4.553000; 14773.286600; 14774.627653; 3
2016-06-20 09:15:00; 2016-06-20 09:30:00; 0.000000; 4.553000; 14773.286600; 14774.641881; 3
2016-06-20 09:30:00; 2016-06-20 09:45:00; 0.000000; 4.553000; 14773.286600; 14774.656109; 3
2016-06-20 09:45:00; 2016-06-20 10:00:00; 0.000000; 4.553000; 14773.286600; 14774.670337; 3
2016-06-20 10:00:00; 2016-06-20 10:15:00; 0.000000; 4.553000; 14773.286600; 14774.684565; 3
2016-06-20 10:15:00; 2016-06-20 10:30:00; 0.000000; 4.553000; 14773.286600; 14774.698793; 3
2016-06-20 10:30:00; 2016-06-20 10:45:00; 0.000000; 4.553000; 14773.286600; 14774.713022; 3
2016-06-20 10:45:00; 2016-06-20 11:00:00; 0.000000; 4.553000; 14773.286600; 14774.727250; 3
2016-06-20 11:00:00; 2016-06-20 11:15:00; 0.000000; 4.553000; 14773.286600; 14774.741478; 3
2016-06-20 11:15:00; 2016-06-20 11:30:00; 0.000000; 4.553000; 14773.286600; 14774.755706; 3
2016-06-20 11:30:00; 2016-06-20 11:45:00; 0.000000; 4.553000; 14773.286600; 14774.769934; 3
2016-06-20 11:45:00; 2016-06-20 12:00:00; 0.000000; 4.553000; 14773.286600; 14774.784162; 3
2016-06-20 12:00:00; 2016-06-20 12:15:00; 0.000000; 4.553000; 14773.286600; 14774.798390; 3
2016-06-20 12:15:00; 2016-06-20 12:30:00; 0.000000; 4.553000; 14773.286600; 14774.812618; 3
2016-06-20 12:30:00; 2016-06-20 12:45:00; 0.000000; 4.553000; 14773.286600; 14774.826847; 3
2016-06-20 12:45:00; 2016-06-20 13:00:00; 0.000000; 4.553000; 14773.286600; 14774.841075; 3
2016-06-20 13:00:00; 2016-06-20 13:15:00; 0.000000; 4.553000; 14773.286600; 14774.855303; 3
2016-06-20 13:15:00; 2016-06-20 13:30:00; 0.000000; 4.553000; 14773.286600; 14774.869531; 3
2016-06-20 13:30:00; 2016-06-20 13:45:00; 0.000000; 4.553000; 14773.286600; 14774.883759; 3
2016-06-20 13:45:00; 2016-06-20 14:00:00; 0.000000; 4.553000; 14773.286600; 14774.897987; 3
2016-06-20 14:00:00; 2016-06-20 14:15:00; 0.000000; 4.553000; 14773.286600; 14774.912215; 3
2016-06-20 14:15:00; 2016-06-20 14:30:00; 0.000000; 4.553000; 14773.286600; 14774.926443; 3
2016-06-20 14:30:00; 2016-06-20 14:45:00; 0.000000; 4.553000; 14773.286600; 14774.940672; 3
2016-06-20 14:45:00; 2016-06-20 15:00:00; 0.000000; 4.553000; 14773.286600; 14774.954900; 3
2016-06-20 15:00:00; 2016-06-20 15:15:00; 0.000000; 4.553000; 14773.286600; 14774.969128; 3
2016-06-20 15:15:00; 2016-06-20 15:30:00; 0.000000; 4.553000; 14773.286600; 14774.983356; 3
2016-06-20 15:30:00; 2016-06-20 15:45:00; 0.000000; 4.553000; 14773.286600; 14774.997584; 3
2016-06-20 15:45:00; 2016-06-20 16:00:00; 0.000000; 4.553000; 14773.286600; 14775.011812; 3
2016-06-20 16:00:00; 2016-06-20 16:15:00; 0.000000; 4.553000; 14773.286600; 14775.026040; 3
2016-06-20 16:15:00; 2016-06-20 16:30:00; 0.000000; 4.553000; 14773.286600; 14775.040268; 3
2016-06-20 16:30:00; 2016-06-20 16:45:00; 0.000000; 4.553000; 14773.286600; 14775.054497; 3
2016-06-20 16:45:00; 2016-06-20 17:00:00; 0.000000; 4.553000; 14773.286600; 14775.068725; 3
2016-06-20 17:00:00; 2016-06-20 17:15:00; 0.000000; 4.553000; 14773.286600; 14775.082953; 3
2016-06-20 17:15:00; 2016-06-20 17:30:00; 0.000000; 4.553000; 14773.286600; 14775.097181; 3
2016-06-20 17:30:00; 2016-06-20 17:45:00; 0.000000; 4.553000; 14773.286600; 14775.111409; 3
2016-06-20 17:45:00; 2016-06-20 18:00:00; 0.000000; 4.553000; 14773.286600; 14775.125637; 3
2016-06-20 18:00:00; 2016-06-20 18:15:00; 0.000000; 4.553000; 14773.286600; 14775.139865; 3
2016-06-20 18:15:00; 2016-06-20 18:30:00; 0.000000; 4.553000; 14773.286600; 14775.154093; 3
2016-06-20 18:30:00; 2016-06-20 18:45:00; 0.000000; 4.553000; 14773.286600; 14775.168322; 3
2016-06-20 18:45:00; 2016-06-20 19:00:00; 0.000000; 4.553000; 14773.286600; 14775.182550; 3
2016-06-20 19:00:00; 2016-06-20 19:15:00; 0.000000; 4.553000; 14773.286600; 14775.196778; 3
2016-06-20 19:15:00; 2016-06-20 19:30:00; 0.000000; 4.553000; 14773.286600; 14775.211006; 3
2016-06-20 19:30:00; 2016-06-20 19:45:00; 0.000000; 4.553000; 14773.286600; 14775.225234; 3
2016-06-20 19:45:00; 2016-06-20 20:00:00; 0.000000; 4.553000; 14773.286600; 14775.239462; 3
2016-06-20 20:00:00; 2016-06-20 20:15:00; 0.000000; 4.553000; 14773.286600; 14775.253690; 3
2016-06-20 20:15:00; 2016-06-20 20:30:00; 0.000000; 4.553000; 14773.286600; 14775.267918; 3
2016-06-20 20:30:00; 2016-06-20 20:45:00; 0.000000; 4.553000; 14773.286600; 14775.282147; 3
2016-06-20 20:45:00; 2016-06-20 21:00:00; 0.000000; 4.553000; 14773.286600; 14775.296375; 3
2016-06-20 21:00:00; 2016-06-20 21:15:00; 0.000000; 4.553000; 14773.286600; 14775.310603; 3
2016-06-20 21:15:00; 2016-06-20 21:30:00; 0.000000; 4.553000; 14773.286600; 14775.324831; 3
2016-06-20 21:30:00; 2016-06-20 21:45:00; 0.000000; 4.553000; 14773.286600; 14775.339059; 3
2016-06-20 21:45:00; 2016-06-20 22:00:00; 0.000000; 4.553000; 14773.286600; 14775.353287; 3
2016-06-20 22:00:00; 2016-06-20 22:15:00; 0.000000; 4.553000; 14773.286600; 14775.367515; 3
2016-06-20 22:15:00; 2016-06-20 22:30:00; 0.000000; 4.553000; 14773.286600; 14775.381743; 3
2016-06-20 22:30:00; 2016-06-20 22:45:00; 0.000000; 4.553000; 14773.286600; 14775.395972; 3
2016-06-20 22:45:00; 2016-06-20 23:00:00; 0.000000; 4.553000; 14773.286600; 14775.410200; 3
2016-06-20 23:00:00; 2016-06-20 23:15:00; 0.000000; 4.553000; 14773.286600; 14775.424428; 3
2016-06-20 23:15:00; 2016-06-20 23:30:00; 0.000000; 4.553000; 14773.286600; 14775.438656; 3
