Date-Time-Start; Date-Time-End; Gebäude 211 Kabel 1-3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-05-12 02:45:00; 2016-05-12 03:00:00; 3.520000; 3.520000; 12490.143800; 12490.143800; 0
2016-05-12 03:00:00; 2016-05-12 03:15:00; 3.840000; 3.840000; 12490.148200; 12490.148200; 0
2016-05-12 03:15:00; 2016-05-12 03:30:00; 4.160000; 4.160000; 12490.153000; 12490.153000; 0
2016-05-12 03:30:00; 2016-05-12 03:45:00; 3.360000; 3.360000; 12490.158200; 12490.158200; 0
2016-05-12 03:45:00; 2016-05-12 04:00:00; 3.520000; 3.520000; 12490.162400; 12490.162400; 0
2016-05-12 04:00:00; 2016-05-12 04:15:00; 2.400000; 2.400000; 12490.166800; 12490.166800; 0
2016-05-12 04:15:00; 2016-05-12 04:30:00; 2.400000; 2.400000; 12490.169800; 12490.169800; 0
2016-05-12 04:30:00; 2016-05-12 04:45:00; 3.200000; 3.200000; 12490.172800; 12490.172800; 0
2016-05-12 04:45:00; 2016-05-12 05:00:00; 4.000000; 4.000000; 12490.176800; 12490.176800; 0
2016-05-12 05:00:00; 2016-05-12 05:15:00; 4.160000; 4.160000; 12490.181800; 12490.181800; 0
2016-05-12 05:15:00; 2016-05-12 05:30:00; 5.920000; 5.920000; 12490.187000; 12490.187000; 0
2016-05-12 05:30:00; 2016-05-12 05:45:00; 6.560000; 6.560000; 12490.194400; 12490.194400; 0
2016-05-12 05:45:00; 2016-05-12 06:00:00; 6.720000; 6.720000; 12490.202600; 12490.202600; 0
2016-05-12 06:00:00; 2016-05-12 06:15:00; 6.560000; 6.560000; 12490.211000; 12490.211000; 0
2016-05-12 06:15:00; 2016-05-12 06:30:00; 6.400000; 6.400000; 12490.219200; 12490.219200; 0
2016-05-12 06:30:00; 2016-05-12 06:45:00; 5.920000; 5.920000; 12490.227200; 12490.227200; 0
2016-05-12 06:45:00; 2016-05-12 07:00:00; 6.400000; 6.400000; 12490.234600; 12490.234600; 0
2016-05-12 07:00:00; 2016-05-12 07:15:00; 6.400000; 6.400000; 12490.242600; 12490.242600; 0
2016-05-12 07:15:00; 2016-05-12 07:30:00; 6.560000; 6.560000; 12490.250600; 12490.250600; 0
2016-05-12 07:30:00; 2016-05-12 07:45:00; 6.240000; 6.240000; 12490.258800; 12490.258800; 0
2016-05-12 07:45:00; 2016-05-12 08:00:00; 7.360000; 7.360000; 12490.266600; 12490.266600; 0
2016-05-12 08:00:00; 2016-05-12 08:15:00; 6.400000; 6.400000; 12490.275800; 12490.275800; 0
2016-05-12 08:15:00; 2016-05-12 08:30:00; 5.920000; 5.920000; 12490.283800; 12490.283800; 0
2016-05-12 08:30:00; 2016-05-12 08:45:00; 6.400000; 6.400000; 12490.291200; 12490.291200; 0
2016-05-12 08:45:00; 2016-05-12 09:00:00; 5.920000; 5.920000; 12490.299200; 12490.299200; 0
2016-05-12 09:00:00; 2016-05-12 09:15:00; 6.560000; 6.560000; 12490.306600; 12490.306600; 0
2016-05-12 09:15:00; 2016-05-12 09:30:00; 6.560000; 6.560000; 12490.314800; 12490.314800; 0
2016-05-12 09:30:00; 2016-05-12 09:45:00; 6.080000; 6.080000; 12490.323000; 12490.323000; 0
2016-05-12 09:45:00; 2016-05-12 10:00:00; 6.240000; 6.240000; 12490.330600; 12490.330600; 0
2016-05-12 10:00:00; 2016-05-12 10:15:00; 6.240000; 6.240000; 12490.338400; 12490.338400; 0
2016-05-12 10:15:00; 2016-05-12 10:30:00; 6.400000; 6.400000; 12490.346200; 12490.346200; 0
2016-05-12 10:30:00; 2016-05-12 10:45:00; 7.840000; 7.840000; 12490.354200; 12490.354200; 0
2016-05-12 10:45:00; 2016-05-12 11:00:00; 8.640000; 8.640000; 12490.364000; 12490.364000; 0
2016-05-12 11:00:00; 2016-05-12 11:15:00; 8.320000; 8.320000; 12490.374800; 12490.374800; 0
2016-05-12 11:15:00; 2016-05-12 11:30:00; 8.480000; 8.480000; 12490.385200; 12490.385200; 0
2016-05-12 11:30:00; 2016-05-12 11:45:00; 8.160000; 8.160000; 12490.395800; 12490.395800; 0
2016-05-12 11:45:00; 2016-05-12 12:00:00; 10.400000; 10.400000; 12490.406000; 12490.406000; 0
2016-05-12 12:00:00; 2016-05-12 12:15:00; 8.640000; 8.640000; 12490.419000; 12490.419000; 0
2016-05-12 12:15:00; 2016-05-12 12:30:00; 8.640000; 8.640000; 12490.429800; 12490.429800; 0
2016-05-12 12:30:00; 2016-05-12 12:45:00; 8.800000; 8.800000; 12490.440600; 12490.440600; 0
2016-05-12 12:45:00; 2016-05-12 13:00:00; 8.640000; 8.640000; 12490.451600; 12490.451600; 0
2016-05-12 13:00:00; 2016-05-12 13:15:00; 8.960000; 8.960000; 12490.462400; 12490.462400; 0
2016-05-12 13:15:00; 2016-05-12 13:30:00; 8.800000; 8.800000; 12490.473600; 12490.473600; 0
2016-05-12 13:30:00; 2016-05-12 13:45:00; 8.480000; 8.480000; 12490.484600; 12490.484600; 0
2016-05-12 13:45:00; 2016-05-12 14:00:00; 9.600000; 9.600000; 12490.495200; 12490.495200; 0
2016-05-12 14:00:00; 2016-05-12 14:15:00; 9.280000; 9.280000; 12490.507200; 12490.507200; 0
2016-05-12 14:15:00; 2016-05-12 14:30:00; 7.840000; 7.840000; 12490.518800; 12490.518800; 0
2016-05-12 14:30:00; 2016-05-12 14:45:00; 7.200000; 7.200000; 12490.528600; 12490.528600; 0
2016-05-12 14:45:00; 2016-05-12 15:00:00; 7.040000; 7.040000; 12490.537600; 12490.537600; 0
2016-05-12 15:00:00; 2016-05-12 15:15:00; 7.840000; 7.840000; 12490.546400; 12490.546400; 0
2016-05-12 15:15:00; 2016-05-12 15:30:00; 7.360000; 7.360000; 12490.556200; 12490.556200; 0
2016-05-12 15:30:00; 2016-05-12 15:45:00; 8.160000; 8.160000; 12490.565400; 12490.565400; 0
2016-05-12 15:45:00; 2016-05-12 16:00:00; 8.480000; 8.480000; 12490.575600; 12490.575600; 0
2016-05-12 16:00:00; 2016-05-12 16:15:00; 7.680000; 7.680000; 12490.586200; 12490.586200; 0
2016-05-12 16:15:00; 2016-05-12 16:30:00; 8.160000; 8.160000; 12490.595800; 12490.595800; 0
2016-05-12 16:30:00; 2016-05-12 16:45:00; 8.000000; 8.000000; 12490.606000; 12490.606000; 0
2016-05-12 16:45:00; 2016-05-12 17:00:00; 6.720000; 6.720000; 12490.616000; 12490.616000; 0
2016-05-12 17:00:00; 2016-05-12 17:15:00; 7.200000; 7.200000; 12490.624400; 12490.624400; 0
2016-05-12 17:15:00; 2016-05-12 17:30:00; 7.200000; 7.200000; 12490.633400; 12490.633400; 0
2016-05-12 17:30:00; 2016-05-12 17:45:00; 10.560000; 10.560000; 12490.642400; 12490.642400; 0
2016-05-12 17:45:00; 2016-05-12 18:00:00; 8.960000; 8.960000; 12490.655600; 12490.655600; 0
2016-05-12 18:00:00; 2016-05-12 18:15:00; 7.840000; 7.840000; 12490.666800; 12490.666800; 0
2016-05-12 18:15:00; 2016-05-12 18:30:00; 7.200000; 7.200000; 12490.676600; 12490.676600; 0
2016-05-12 18:30:00; 2016-05-12 18:45:00; 7.840000; 7.840000; 12490.685600; 12490.685600; 0
2016-05-12 18:45:00; 2016-05-12 19:00:00; 7.520000; 7.520000; 12490.695400; 12490.695400; 0
2016-05-12 19:00:00; 2016-05-12 19:15:00; 7.520000; 7.520000; 12490.704800; 12490.704800; 0
2016-05-12 19:15:00; 2016-05-12 19:30:00; 8.160000; 8.160000; 12490.714200; 12490.714200; 0
2016-05-12 19:30:00; 2016-05-12 19:45:00; 7.840000; 7.840000; 12490.724400; 12490.724400; 0
2016-05-12 19:45:00; 2016-05-12 20:00:00; 7.680000; 7.680000; 12490.734200; 12490.734200; 0
2016-05-12 20:00:00; 2016-05-12 20:15:00; 7.680000; 7.680000; 12490.743800; 12490.743800; 0
2016-05-12 20:15:00; 2016-05-12 20:30:00; 7.840000; 7.840000; 12490.753400; 12490.753400; 0
2016-05-12 20:30:00; 2016-05-12 20:45:00; 8.000000; 8.000000; 12490.763200; 12490.763200; 0
2016-05-12 20:45:00; 2016-05-12 21:00:00; 10.880000; 10.880000; 12490.773200; 12490.773200; 0
2016-05-12 21:00:00; 2016-05-12 21:15:00; 15.520000; 15.520000; 12490.786800; 12490.786800; 0
2016-05-12 21:15:00; 2016-05-12 21:30:00; 14.240000; 14.240000; 12490.806200; 12490.806200; 0
2016-05-12 21:30:00; 2016-05-12 21:45:00; 14.400000; 14.400000; 12490.824000; 12490.824000; 0
2016-05-12 21:45:00; 2016-05-12 22:00:00; 14.560000; 14.560000; 12490.842000; 12490.842000; 0
2016-05-12 22:00:00; 2016-05-12 22:15:00; 13.120000; 13.120000; 12490.860200; 12490.860200; 0
2016-05-12 22:15:00; 2016-05-12 22:30:00; 12.800000; 12.800000; 12490.876600; 12490.876600; 0
2016-05-12 22:30:00; 2016-05-12 22:45:00; 13.120000; 13.120000; 12490.892600; 12490.892600; 0
2016-05-12 22:45:00; 2016-05-12 23:00:00; 13.120000; 13.120000; 12490.909000; 12490.909000; 0
2016-05-12 23:00:00; 2016-05-12 23:15:00; 12.800000; 12.800000; 12490.925400; 12490.925400; 0
2016-05-12 23:15:00; 2016-05-12 23:30:00; 12.800000; 12.800000; 12490.941400; 12490.941400; 0
2016-05-12 23:30:00; 2016-05-12 23:45:00; 8.000000; 8.000000; 12490.957400; 12490.957400; 0
2016-05-12 23:45:00; 2016-05-13 00:00:00; 4.480000; 4.480000; 12490.967400; 12490.967400; 0
2016-05-13 00:00:00; 2016-05-13 00:15:00; 4.320000; 4.320000; 12490.973000; 12490.973000; 0
2016-05-13 00:15:00; 2016-05-13 00:30:00; 4.320000; 4.320000; 12490.978400; 12490.978400; 0
2016-05-13 00:30:00; 2016-05-13 00:45:00; 4.160000; 4.160000; 12490.983800; 12490.983800; 0
2016-05-13 00:45:00; 2016-05-13 01:00:00; 4.160000; 4.160000; 12490.989000; 12490.989000; 0
2016-05-13 01:00:00; 2016-05-13 01:15:00; 4.480000; 4.480000; 12490.994200; 12490.994200; 0
2016-05-13 01:15:00; 2016-05-13 01:30:00; 4.160000; 4.160000; 12490.999800; 12490.999800; 0
2016-05-13 01:30:00; 2016-05-13 01:45:00; 4.320000; 4.320000; 12491.005000; 12491.005000; 0
2016-05-13 01:45:00; 2016-05-13 02:00:00; 4.320000; 4.320000; 12491.010400; 12491.010400; 0
2016-05-13 02:00:00; 2016-05-13 02:15:00; 4.160000; 4.160000; 12491.015800; 12491.015800; 0
2016-05-13 02:15:00; 2016-05-13 02:30:00; 4.320000; 4.320000; 12491.021000; 12491.021000; 0
2016-05-13 02:30:00; 2016-05-13 02:45:00; 4.000000; 4.000000; 12491.026400; 12491.026400; 0
2016-05-13 02:45:00; 2016-05-13 03:00:00; 4.640000; 4.640000; 12491.031400; 12491.031400; 0
2016-05-13 03:00:00; 2016-05-13 03:15:00; 4.480000; 4.480000; 12491.037200; 12491.037200; 0
2016-05-13 03:15:00; 2016-05-13 03:30:00; 4.160000; 4.160000; 12491.042800; 12491.042800; 0
2016-05-13 03:30:00; 2016-05-13 03:45:00; 4.320000; 4.320000; 12491.048000; 12491.048000; 0
2016-05-13 03:45:00; 2016-05-13 04:00:00; 4.160000; 4.160000; 12491.053400; 12491.053400; 0
2016-05-13 04:00:00; 2016-05-13 04:15:00; 4.160000; 4.160000; 12491.058600; 12491.058600; 0
2016-05-13 04:15:00; 2016-05-13 04:30:00; 4.320000; 4.320000; 12491.063800; 12491.063800; 0
2016-05-13 04:30:00; 2016-05-13 04:45:00; 4.480000; 4.480000; 12491.069200; 12491.069200; 0
2016-05-13 04:45:00; 2016-05-13 05:00:00; 4.320000; 4.320000; 12491.074800; 12491.074800; 0
2016-05-13 05:00:00; 2016-05-13 05:15:00; 4.320000; 4.320000; 12491.080200; 12491.080200; 0
2016-05-13 05:15:00; 2016-05-13 05:30:00; 6.240000; 6.240000; 12491.085600; 12491.085600; 0
2016-05-13 05:30:00; 2016-05-13 05:45:00; 8.480000; 8.480000; 12491.093400; 12491.093400; 0
2016-05-13 05:45:00; 2016-05-13 06:00:00; 9.120000; 9.120000; 12491.104000; 12491.104000; 0
2016-05-13 06:00:00; 2016-05-13 06:15:00; 8.160000; 8.160000; 12491.115400; 12491.115400; 0
2016-05-13 06:15:00; 2016-05-13 06:30:00; 8.800000; 8.800000; 12491.125600; 12491.125600; 0
2016-05-13 06:30:00; 2016-05-13 06:45:00; 8.480000; 8.480000; 12491.136600; 12491.136600; 0
2016-05-13 06:45:00; 2016-05-13 07:00:00; 8.160000; 8.160000; 12491.147200; 12491.147200; 0
2016-05-13 07:00:00; 2016-05-13 07:15:00; 7.840000; 7.840000; 12491.157400; 12491.157400; 0
2016-05-13 07:15:00; 2016-05-13 07:30:00; 7.680000; 7.680000; 12491.167200; 12491.167200; 0
2016-05-13 07:30:00; 2016-05-13 07:45:00; 8.160000; 8.160000; 12491.176800; 12491.176800; 0
2016-05-13 07:45:00; 2016-05-13 08:00:00; 8.960000; 8.960000; 12491.187000; 12491.187000; 0
2016-05-13 08:00:00; 2016-05-13 08:15:00; 8.640000; 8.640000; 12491.198200; 12491.198200; 0
2016-05-13 08:15:00; 2016-05-13 08:30:00; 7.840000; 7.840000; 12491.209000; 12491.209000; 0
2016-05-13 08:30:00; 2016-05-13 08:45:00; 8.160000; 8.160000; 12491.218800; 12491.218800; 0
2016-05-13 08:45:00; 2016-05-13 09:00:00; 8.000000; 8.000000; 12491.229000; 12491.229000; 0
2016-05-13 09:00:00; 2016-05-13 09:15:00; 7.840000; 7.840000; 12491.239000; 12491.239000; 0
2016-05-13 09:15:00; 2016-05-13 09:30:00; 8.160000; 8.160000; 12491.248800; 12491.248800; 0
2016-05-13 09:30:00; 2016-05-13 09:45:00; 8.640000; 8.640000; 12491.259000; 12491.259000; 0
2016-05-13 09:45:00; 2016-05-13 10:00:00; 8.640000; 8.640000; 12491.269800; 12491.269800; 0
2016-05-13 10:00:00; 2016-05-13 10:15:00; 7.840000; 7.840000; 12491.280600; 12491.280600; 0
2016-05-13 10:15:00; 2016-05-13 10:30:00; 10.880000; 10.880000; 12491.290400; 12491.290400; 0
2016-05-13 10:30:00; 2016-05-13 10:45:00; 7.200000; 7.200000; 12491.304000; 12491.304000; 0
2016-05-13 10:45:00; 2016-05-13 11:00:00; 8.480000; 8.480000; 12491.313000; 12491.313000; 0
2016-05-13 11:00:00; 2016-05-13 11:15:00; 9.120000; 9.120000; 12491.323600; 12491.323600; 0
2016-05-13 11:15:00; 2016-05-13 11:30:00; 8.960000; 8.960000; 12491.335000; 12491.335000; 0
2016-05-13 11:30:00; 2016-05-13 11:45:00; 9.120000; 9.120000; 12491.346200; 12491.346200; 0
2016-05-13 11:45:00; 2016-05-13 12:00:00; 8.800000; 8.800000; 12491.357600; 12491.357600; 0
2016-05-13 12:00:00; 2016-05-13 12:15:00; 9.280000; 9.280000; 12491.368600; 12491.368600; 0
2016-05-13 12:15:00; 2016-05-13 12:30:00; 8.640000; 8.640000; 12491.380200; 12491.380200; 0
2016-05-13 12:30:00; 2016-05-13 12:45:00; 9.280000; 9.280000; 12491.391000; 12491.391000; 0
2016-05-13 12:45:00; 2016-05-13 13:00:00; 8.800000; 8.800000; 12491.402600; 12491.402600; 0
2016-05-13 13:00:00; 2016-05-13 13:15:00; 8.480000; 8.480000; 12491.413600; 12491.413600; 0
2016-05-13 13:15:00; 2016-05-13 13:30:00; 8.320000; 8.320000; 12491.424200; 12491.424200; 0
2016-05-13 13:30:00; 2016-05-13 13:45:00; 8.640000; 8.640000; 12491.434600; 12491.434600; 0
2016-05-13 13:45:00; 2016-05-13 14:00:00; 9.120000; 9.120000; 12491.445400; 12491.445400; 0
2016-05-13 14:00:00; 2016-05-13 14:15:00; 8.160000; 8.160000; 12491.456800; 12491.456800; 0
2016-05-13 14:15:00; 2016-05-13 14:30:00; 7.200000; 7.200000; 12491.467000; 12491.467000; 0
2016-05-13 14:30:00; 2016-05-13 14:45:00; 6.880000; 6.880000; 12491.476000; 12491.476000; 0
2016-05-13 14:45:00; 2016-05-13 15:00:00; 7.040000; 7.040000; 12491.484600; 12491.484600; 0
2016-05-13 15:00:00; 2016-05-13 15:15:00; 7.360000; 7.360000; 12491.493400; 12491.493400; 0
2016-05-13 15:15:00; 2016-05-13 15:30:00; 7.040000; 7.040000; 12491.502600; 12491.502600; 0
2016-05-13 15:30:00; 2016-05-13 15:45:00; 7.040000; 7.040000; 12491.511400; 12491.511400; 0
2016-05-13 15:45:00; 2016-05-13 16:00:00; 7.040000; 7.040000; 12491.520200; 12491.520200; 0
2016-05-13 16:00:00; 2016-05-13 16:15:00; 6.880000; 6.880000; 12491.529000; 12491.529000; 0
2016-05-13 16:15:00; 2016-05-13 16:30:00; 7.520000; 7.520000; 12491.537600; 12491.537600; 0
2016-05-13 16:30:00; 2016-05-13 16:45:00; 7.840000; 7.840000; 12491.547000; 12491.547000; 0
2016-05-13 16:45:00; 2016-05-13 17:00:00; 7.200000; 7.200000; 12491.556800; 12491.556800; 0
2016-05-13 17:00:00; 2016-05-13 17:15:00; 7.040000; 7.040000; 12491.565800; 12491.565800; 0
2016-05-13 17:15:00; 2016-05-13 17:30:00; 7.040000; 7.040000; 12491.574600; 12491.574600; 0
2016-05-13 17:30:00; 2016-05-13 17:45:00; 7.200000; 7.200000; 12491.583400; 12491.583400; 0
2016-05-13 17:45:00; 2016-05-13 18:00:00; 6.880000; 6.880000; 12491.592400; 12491.592400; 0
2016-05-13 18:00:00; 2016-05-13 18:15:00; 7.040000; 7.040000; 12491.601000; 12491.601000; 0
2016-05-13 18:15:00; 2016-05-13 18:30:00; 8.160000; 8.160000; 12491.609800; 12491.609800; 0
2016-05-13 18:30:00; 2016-05-13 18:45:00; 8.320000; 8.320000; 12491.620000; 12491.620000; 0
2016-05-13 18:45:00; 2016-05-13 19:00:00; 8.160000; 8.160000; 12491.630400; 12491.630400; 0
2016-05-13 19:00:00; 2016-05-13 19:15:00; 6.880000; 6.880000; 12491.640600; 12491.640600; 0
2016-05-13 19:15:00; 2016-05-13 19:30:00; 6.400000; 6.400000; 12491.649200; 12491.649200; 0
2016-05-13 19:30:00; 2016-05-13 19:45:00; 6.720000; 6.720000; 12491.657200; 12491.657200; 0
2016-05-13 19:45:00; 2016-05-13 20:00:00; 7.200000; 7.200000; 12491.665600; 12491.665600; 0
2016-05-13 20:00:00; 2016-05-13 20:15:00; 7.040000; 7.040000; 12491.674600; 12491.674600; 0
2016-05-13 20:15:00; 2016-05-13 20:30:00; 7.200000; 7.200000; 12491.683400; 12491.683400; 0
2016-05-13 20:30:00; 2016-05-13 20:45:00; 7.360000; 7.360000; 12491.692400; 12491.692400; 0
2016-05-13 20:45:00; 2016-05-13 21:00:00; 7.200000; 7.200000; 12491.701600; 12491.701600; 0
2016-05-13 21:00:00; 2016-05-13 21:15:00; 11.520000; 11.520000; 12491.710600; 12491.710600; 0
2016-05-13 21:15:00; 2016-05-13 21:30:00; 14.560000; 14.560000; 12491.725000; 12491.725000; 0
2016-05-13 21:30:00; 2016-05-13 21:45:00; 15.200000; 15.200000; 12491.743200; 12491.743200; 0
2016-05-13 21:45:00; 2016-05-13 22:00:00; 15.200000; 15.200000; 12491.762200; 12491.762200; 0
2016-05-13 22:00:00; 2016-05-13 22:15:00; 13.440000; 13.440000; 12491.781200; 12491.781200; 0
2016-05-13 22:15:00; 2016-05-13 22:30:00; 12.800000; 12.800000; 12491.798000; 12491.798000; 0
2016-05-13 22:30:00; 2016-05-13 22:45:00; 12.000000; 12.000000; 12491.814000; 12491.814000; 0
2016-05-13 22:45:00; 2016-05-13 23:00:00; 10.560000; 10.560000; 12491.829000; 12491.829000; 0
2016-05-13 23:00:00; 2016-05-13 23:15:00; 4.480000; 4.480000; 12491.842200; 12491.842200; 0
